,0,1
3802,Michael_Wayne,1
3803,Michael_Weiss,1
3804,Michael_Winterbottom,3
3805,Michalis_Chrisohoides,1
3806,Micheal_Jourdain_Jr,1
3807,Michelangelo_Antonioni,1
3808,Michele_Placido,1
3809,Michelle_Bachelet,1
3810,Michelle_Branch,2
3811,Michelle_Chiklis,1
3812,Michelle_Collins,2
3813,Michelle_Hofland,1
3814,Michelle_Kwan,8
3815,Michelle_Lecky,1
3816,Michelle_Pfeiffer,3
3817,Michelle_Rodriguez,2
3818,Michelle_Yeoh,5
3819,Michel_Charles_Chretien,1
3820,Michel_Duclos,2
3821,Michel_Kratochvil,1
3822,Michel_Minard,1
3823,Michel_Temer,2
3824,Michel_Therrien,2
3825,Mickey_Gilley,1
3826,Mickey_Loomis,1
3827,Mickey_Rooney,1
3828,Mickey_Sherman,1
3829,Micky_Arison,1
3830,Micky_Ward,1
3831,Mick_Jagger,5
3832,Mick_McCarthy,1
3833,Miguel_Aldana_Ibarra,1
3834,Miguel_Angel_Rodriguez,1
3835,Miguel_Contreras,2
3836,Miguel_Cotto,1
3837,Miguel_Estrada,2
3838,Miguel_Hakim,1
3839,Miguel_Jimenez,1
3840,Miguel_Juarez_Perez,1
3841,Miguel_Rosseto,1
3842,Mika_Hakkinen,1
3843,Mike_Alden,1
3844,Mike_Babcock,2
3845,Mike_Bair,1
3846,Mike_Brey,2
3847,Mike_Bryan,1
3848,Mike_Carona,1
3849,Mike_Cunning,1
3850,Mike_Davis,1
3851,Mike_Duke,1
3852,Mike_Easley,1
3853,Mike_Eskew,1
3854,Mike_Farrar,1
3855,Mike_Fisher,1
3856,Mike_Flanagan,1
3857,Mike_Gable,1
3858,Mike_Helton,2
3859,Mike_Holmgren,2
3860,Mike_Johanns,1
3861,Mike_Krzyzewski,6
3862,Mike_Leach,1
3863,Mike_Maroth,1
3864,Mike_Martz,7
3865,Mike_Matheny,1
3866,Mike_Matthews,1
3867,Mike_Miller,2
3868,Mike_Montgomery,2
3869,Mike_Myers,7
3870,Mike_OConnell,1
3871,Mike_Price,2
3872,Mike_Richter,1
3873,Mike_Samp,1
3874,Mike_Scioscia,2
3875,Mike_Sherman,1
3876,Mike_Slive,1
3877,Mike_Smith,1
3878,Mike_Stefanik,1
3879,Mike_Sweeney,1
3880,Mike_Szymanczyk,1
3881,Mike_Thibault,1
3882,Mike_Tice,1
3883,Mike_Tyson,4
3884,Mike_Webster,1
3885,Mike_Weir,11
3886,Mikhail_Gorbachev,2
3887,Mikhail_Kalashnikov,1
3888,Mikhail_Kasyanov,4
3889,Mikhail_Khodorkovsky,1
3890,Mikhail_Shvydkoi,1
3891,Mikhail_Wehbe,4
3892,Mikhail_Youzhny,3
3893,Mikulas_Dzurinda,2
3894,Milan_Kucan,1
3895,Milan_Milutinovic,1
3896,Miles_Stewart,1
3897,Mile_Mrksic,1
3898,Millicent_Martin,1
3899,Milo_Djukanovic,3
3900,Milo_Maestrecampo,3
3901,Milton_Berle,1
3902,Milton_Wynants,1
3903,Milt_Heflin,1
3904,Milt_Palacio,1
3905,Minnie_Driver,2
3906,Minnie_Mendoza,1
3907,Miranda_Gaddis,1
3908,Miranda_Otto,1
3909,Mira_Sorvino,1
3910,Mireille_Jospin-Dandieu,1
3911,Mirela_Manjani,1
3912,Mireya_Elisa_Moscoso_Rodriguez,1
3913,Mireya_Moscoso,5
3914,Miroljub,2
3915,Missy_Crider,1
3916,Misty_Dawn_Clymer,1
3917,Mitar_Rasevic,1
3918,Mitchell_Crooks,1
3919,Mitchell_Daniels,4
3920,Mitchell_Garabedian,1
3921,Mitchell_McLaughlin,1
3922,Mitchell_Potter,1
3923,Mitchell_Swartz,1
3924,Mitch_Kupchak,1
3925,Mitoji_Yabunaka,2
3926,Mitsou_Gelinas,1
3927,Mitt_Romney,1
3928,Mitzi_Gaynor,1
3929,Miyako_Miyazaki,2
3930,Mladen_Naletilic,1
3931,Moby,1
3932,Mohamed_Benaissa,2
3933,Mohamed_ElBaradei,8
3934,Mohamed_Hammam,1
3935,Mohamed_Seineldin,1
3936,Mohammad_Aktar,1
3937,Mohammad_Al-Sharief,1
3938,Mohammad_Fares,1
3939,Mohammad_Hasanein,1
3940,Mohammad_Khatami,10
3941,Mohammad_Mustapha_Miro,1
3942,Mohammaed_Ahmad_Al_Jarallah,1
3943,Mohammed_Abulhasan,1
3944,Mohammed_Abu_Sharia,1
3945,Mohammed_Al-Douri,15
3946,Mohammed_Al_Hindi,1
3947,Mohammed_Ashraf_Hafiz,1
3948,Mohammed_Baqir_al-Hakim,3
3949,Mohammed_Dahlan,1
3950,Mohammed_Mehdi_Saleh,1
3951,Mohammed_Salmane,1
3952,Molly_Sims,1
3953,Momcilo_Perisic,1
3954,Momir_Nikolic,1
3955,Mona_Ayoub,1
3956,Mona_Locke,1
3957,Mona_Rishmawi,1
3958,Monica_Bellucci,4
3959,Monica_Gabrielle,1
3960,Monica_Lewinsky,3
3961,Monica_Seles,6
3962,Monica_Serra,1
3963,Monica_Vergara,1
3964,Monique_Ferreira,1
3965,Monique_Gagnon-Tremblay,1
3966,Monique_Garbrecht-Enfeldt,3
3967,Monte_Kiffin,1
3968,Moon-So-ri,1
3969,Morgan_Fairchild,1
3970,Morgan_Freeman,2
3971,Morgan_Hentzen,1
3972,Morris_Dees,1
3973,Morris_Watts,1
3974,Moshe_Katsav,4
3975,Mother_Teresa,1
3976,Mo_Elleithee,1
3977,Mstislav_Rostropovich,1
3978,Ms_Dynamite,1
3979,Muammar_Gaddafi,2
3980,Muffet_McGraw,1
3981,Mufti_Mohammad_Syed,1
3982,Muhammad_Ali,10
3983,Muhammad_Ibrahim_Bilal,1
3984,Muhammad_Saeed_al-Sahhaf,5
3985,Mukesh_Ambani,3
3986,Mukhtar_Alytnbayev,1
3987,Munir_Akram,2
3988,Muwafak_al-Ani,1
3989,Myung_Yang,1
3990,Nabil_Shaath,3
3991,Nadia_Forte,1
3992,Nadia_Petrova,5
3993,Nadine_Vinzens,2
3994,Najib_al-Salhi,1
3995,Naji_Sabri,8
3996,Namuddu_Florence,1
3997,Nancy_Demme,2
3998,Nancy_Greenlaw,1
3999,Nancy_Humbert,1
4000,Nancy_Kerrigan,1
4001,Nancy_Pelosi,15
4002,Nancy_Powell,1
4003,Nancy_Reagan,2
4004,Nancy_Sinatra,2
4005,Nancy_Smith,1
4006,Nanni_Moretti,2
4007,Nan_Wang,4
4008,Naomi_Bronstein,1
4009,Naomi_Campbell,2
4010,Naomi_Hayashi,1
4011,Naomi_Watts,22
4012,Naoto_Kan,4
4013,Narayan_Singh_Pun,1
4014,Narendra_Modi,1
4015,Nasser_al-Kidwa,2
4016,Nastassia_Kinski,2
4017,Nastia_Liukin,1
4018,Natalia_Dmitrieva,1
4019,Natalia_Motuziuk,1
4020,Natalia_Verbeke,1
4021,Natalia_Vodonova,1
4022,Natalie_Cole,3
4023,Natalie_Coughlin,6
4024,Natalie_Imbruglia,1
4025,Natalie_Juniardi,1
4026,Natalie_Maines,5
4027,Natalie_Stewart,1
4028,Natalie_Williams,1
4029,Natalya_Sazanovich,1
4030,Natanaela_Barnova,1
4031,Natasa_Micic,1
4032,Natasha_Henstridge,1
4033,Natasha_Lyonne,1
4034,Natasha_McElhone,3
4035,Nate_Blackwell,1
4036,Nate_Huffman,1
4037,Nate_Hybl,1
4038,Nathalia_Gillot,1
4039,Nathalie_Baye,4
4040,Nathalie_Dechy,1
4041,Nathalie_Gagnon,1
4042,Nathan_Doudney,1
4043,Nathan_Lane,2
4044,Nathan_Powell,1
4045,Nathan_Smith,1
4046,Nathirah_Hussein,1
4047,Nawabzada_Nasrullah_Khan,1
4048,Na_Na_Keum,1
4049,Nebojsa_Pavkovic,2
4050,Neil_Goldman,1
4051,Neil_Moritz,1
4052,Nelson_Acosta,1
4053,Nelson_Mandela,4
4054,Nelson_Shanks,1
4055,Neri_Marcore,2
4056,Nestor_Gonzalez,1
4057,Nestor_Kirchner,37
4058,Nestor_Santillan,1
4059,Newton_Carlton_Slawson,1
4060,Newt_Gingrich,1
4061,Niall_Connolly,1
4062,Nia_Vardalos,5
4063,Nicanor_Duarte_Frutos,11
4064,Nicholas_Byron,2
4065,Nicholas_Tse,2
4066,Nicholoas_DiMarzio,1
4067,Nicklas_Lidstrom,1
4068,Nick_Cassavetes,1
4069,Nick_Markakis,1
4070,Nick_Nolte,5
4071,Nick_Price,1
4072,Nick_Rahall,1
4073,Nick_Reilly,1
4074,Nick_Rimando,1
4075,Nick_Turner,1
4076,Nicolas_Cage,4
4077,Nicolas_Escude,2
4078,Nicolas_Eyzaguirre,1
4079,Nicolas_Kiefer,1
4080,Nicolas_Lapentti,2
4081,Nicolas_Latorre,1
4082,Nicolas_Macrozonaris,1
4083,Nicolas_Massu,1
4084,Nicolas_Sarkozy,1
4085,Nicola_Bono,1
4086,Nicola_Wells,1
4087,Nicole,1
4088,Nicoletta_Braschi,1
4089,Nicole_Hiltz,1
4090,Nicole_Kidman,19
4091,Nicole_Parker,1
4092,Nida_Blanca,1
4093,Nigel_Redden,1
4094,Nikki_Cascone,1
4095,Nikki_McKibbin,1
4096,Nikki_Reed,2
4097,Nikki_Teasley,1
4098,Nikolay_Davydenko,1
4099,Nila_Ferran,1
4100,Nina_Jacobson,1
4101,Nina_Pecari,1
4102,Nino_DAngelo,1
4103,Nizar_Trabelsi,1
4104,Noah_Wyle,3
4105,Nobuyuki_Idei,1
4106,Noelle_Bush,4
4107,Noel_Forgeard,1
4108,Noel_Niell,1
4109,Noer_Moeis,1
4110,Noer_Muis,1
4111,Nona_Gaye,1
4112,Nong_Duc_Manh,1
4113,Noor_Mohammed,1
4114,Norah_Jones,15
4115,Nora_Bendijo,2
4116,Nora_Ephron,1
4117,Norbert_van_Heyst,1
4118,Norio_Ohga,1
4119,Normand_Legault,1
4120,Norman_Jewison,2
4121,Norman_Mailer,1
4122,Norman_Mineta,1
4123,Norm_Coleman,7
4124,Norm_Macdonald,1
4125,Norodom_Chakrapong,1
4126,Norodom_Sihanouk,3
4127,Nova_Esther_Guthrie,1
4128,Nuon_Chea,1
4129,Nursultan_Nazarbayev,2
4130,Nur_Jaafar,1
4131,Octavio_Lara,1
4132,Odai_Hussein,1
4133,Odilia_Collazo,1
4134,OJ_Simpson,2
4135,Oleg_Romantsev,1
4136,Oleksandr_Moroz,2
4137,Olene_Walker,1
4138,Olesya_Bonabarenko,2
4139,Olivera_Labus,1
4140,Oliver_Neuville,1
4141,Oliver_Phelps,1
4142,Oliver_Stone,1
4143,Olivia_Newton-John,2
4144,Olivier_Boulay,1
4145,Olivier_Rochus,1
4146,Olympia_Dukakis,1
4147,Omar_el-Heib,1
4148,Omar_Khan_Sharif,1
4149,Omar_Sharif,4
4150,Omar_Vizquel,1
4151,Ontario_Lett,1
4152,Oprah_Winfrey,4
4153,Oracene_Williams,1
4154,Orlando_Bloom,3
4155,Ornella_Muti,1
4156,Orrin_Hatch,2
4157,Osama_Al_Baz,1
4158,Osama_bin_Laden,4
4159,Oscar_Bolanos,1
4160,Oscar_De_La_Hoya,7
4161,Oscar_de_la_Renta,1
4162,Oscar_DLeon,1
4163,Oscar_Elias_Biscet,2
4164,Osmond_Smith,1
4165,Osrat_Iosef,1
4166,Oswaldo_Paya,5
4167,Oswald_Gruebel,1
4168,Otto_Reich,1
4169,Otto_Schily,1
4170,Owen_Nolan,1
4171,Owen_Wilson,2
4172,Oxana_Fedorova,4
4173,Ozzie_Smith,1
4174,Ozzy_Osbourne,3
4175,Pablo_Khulental,1
4176,Pablo_Latras,1
4177,Paddy_Long,1
4178,Paddy_Torsney,1
4179,Padraig_Harrington,4
4180,Paek_Nam_Sun,1
4181,Paige_Fitzgerald,1
4182,Pak_Gil_Yon,1
4183,Pamela_Anderson,5
4184,Pamela_Melroy,1
4185,Paola_Espinoza,1
4186,Paradorn_Srichaphan,10
4187,Paris_Hilton,2
4188,Park_Jie-won,1
4189,Park_Jung_Sung,1
4190,Park_Na-kyong,1
4191,Parris_Glendening,2
4192,Parthiv_Patel,1
4193,Pascal_Affi_Nguessan,1
4194,Pascal_Lamy,2
4195,Pascal_Quignard,3
4196,Pascal_Rheaume,1
4197,Patrice_Chereau,2
4198,Patricia_Clarkson,4
4199,Patricia_Garone,1
4200,Patricia_Hearst,1
4201,Patricia_Heaton,2
4202,Patricia_Johnson,1
4203,Patricia_Medina,1
4204,Patricia_Phillips,1
4205,Patricia_Russo,1
4206,Patricia_Wartusch,1
4207,Patrick_Bourrat,1
4208,Patrick_Clawsen,1
4209,Patrick_Coleman,1
4210,Patrick_Dennehy,1
4211,Patrick_Eaves,1
4212,Patrick_Ewing,2
4213,Patrick_Kron,1
4214,Patrick_Leahy,2
4215,Patrick_McEnroe,2
4216,Patrick_Rafter,1
4217,Patrick_Roy,2
4218,Patrick_Stewart,2
4219,Patrik_Kristiansson,1
4220,Patsy_Hardy,1
4221,Patsy_Kensit,1
4222,Patsy_Mink,1
4223,Patti_Balgojevich,1
4224,Patti_Labelle,3
4225,Patti_Lank,1
4226,Patti_Smith,1
4227,Patty_Duke,1
4228,Patty_Schnyder,4
4229,Patty_Sheehan,1
4230,Pat_Burns,2
4231,Pat_Cox,2
4232,Pat_DAmuro,1
4233,Pat_Riley,1
4234,Pat_Rochester,1
4235,Pat_Summerall,1
4236,Pat_Summitt,1
4237,Pat_Wharton,1
4238,Paul-Henri_Mathieu,3
4239,Paula_Abdul,1
4240,Paula_Dobriansky,1
4241,Paula_Locke,1
4242,Paula_Prentiss,1
4243,Paula_Radcliffe,6
4244,Paula_Zahn,2
4245,Pauley_Perrette,1
4246,Paulie_Ayala,1
4247,Paulina_Rodriguez_Davila,1
4248,Pauline_Landers,1
4249,Pauline_Phillips,1
4250,Paulo_Cesar_Pinheiro,2
4251,Paul_Bettany,1
4252,Paul_Brandt,1
4253,Paul_Bremer,20
4254,Paul_Burrell,11
4255,Paul_Byrd,2
4256,Paul_Celluci,1
4257,Paul_Cerjan,1
4258,Paul_Clark,1
4259,Paul_Coppin,2
4260,Paul_Crake,1
4261,Paul_Desmarais,1
4262,Paul_Ebert,1
4263,Paul_Farley,1
4264,Paul_Gannon,1
4265,Paul_Gascoigne,3
4266,Paul_Greengrass,1
4267,Paul_Henderson,1
4268,Paul_Hogan,2
4269,Paul_Johnson,1
4270,Paul_Kagame,2
4271,Paul_Kariya,1
4272,Paul_Kelleher,1
4273,Paul_Krueger,1
4274,Paul_LeClerc,1
4275,Paul_Li_Calsi,1
4276,Paul_Lockhart,1
4277,Paul_Lo_Duca,1
4278,Paul_Luvera,1
4279,Paul_Martin,8
4280,Paul_McCartney,7
4281,Paul_McNulty,2
4282,Paul_Michael_Daniels,1
4283,Paul_Murphy,1
4284,Paul_Newman,1
4285,Paul_ONeill,9
4286,Paul_Otellini,1
4287,Paul_Patton,2
4288,Paul_Pierce,2
4289,Paul_Reiser,1
4290,Paul_Sarbanes,3
4291,Paul_Schrader,1
4292,Paul_Shanley,3
4293,Paul_Tagliabue,4
4294,Paul_Tracy,1
4295,Paul_Vathis,1
4296,Paul_Walker,1
4297,Paul_Wals,1
4298,Paul_Wellstone,3
4299,Paul_William_Hurley,2
4300,Paul_Wilson,1
4301,Paul_Wolfowitz,10
4302,Paul_Wollnough,1
4303,Pa_Kou_Hang,1
4304,Pedro_Almodovar,7
4305,Pedro_Alvarez,1
4306,Pedro_Duque,1
4307,Pedro_Mahecha,1
4308,Pedro_Malan,5
4309,Pedro_Martinez,1
4310,Pedro_Pauleta,1
4311,Pedro_Solbes,4
4312,Pedro_Velasquez,1
4313,Peggy_McGuinness,1
4314,Pele,1
4315,Penelope_Ann_Miller,2
4316,Penelope_Cruz,3
4317,Penelope_Taylor,1
4318,Penny_Dupuie,1
4319,Penny_Lancaster,1
4320,Percy_Gibson,1
4321,Peri_Gilpin,1
4322,Pernilla_Bjorn,1
4323,Perri_Shaw,1
4324,Perry_Compton,1
4325,Perry_Farrell,1
4326,Perry_Gibbs,1
4327,Pervez_Musharraf,18
4328,Peter_Ahearn,1
4329,Peter_Albertsen,1
4330,Peter_Arnett,3
4331,Peter_Bacanovic,2
4332,Peter_Camejo,1
4333,Peter_Care,1
4334,Peter_Caruana,1
4335,Peter_Chan,1
4336,Peter_Costello,2
4337,Peter_Fisher,1
4338,Peter_Fitzgerald,1
4339,Peter_Fonda,1
4340,Peter_Gabriel,1
4341,Peter_Gilmour,1
4342,Peter_Goldmark,1
4343,Peter_Greenaway,2
4344,Peter_Greenspun,1
4345,Peter_Harrison,2
4346,Peter_Hartz,1
4347,Peter_Harvey,1
4348,Peter_Hillary,2
4349,Peter_Hollingworth,1
4350,Peter_Holmberg,1
4351,Peter_Hunt,1
4352,Peter_Lundgren,1
4353,Peter_Mackay,1
4354,Peter_Mansbridge,1
4355,Peter_Max,1
4356,Peter_Medgyessy,1
4357,Peter_Mugyeni,1
4358,Peter_Mullan,1
4359,Peter_OToole,1
4360,Peter_Rasch,1
4361,Peter_Rasmussen,1
4362,Peter_Schultz,1
4363,Peter_Sejna,1
4364,Peter_Shaw,1
4365,Peter_Struck,5
4366,Peter_Ueberroth,1
4367,Pete_Aldridge,1
4368,Pete_Beaudrault,1
4369,Pete_Carroll,3
4370,Pete_Gillen,1
4371,Pete_Rose,2
4372,Pete_Sampras,22
4373,Petria_Thomas,3
4374,Petro_Symonenko,2
4375,Pham_Sy_Chien,1
4376,Pham_Thi_Mai_Phuong,1
4377,Phan_Van_Khai,3
4378,Pharrell_Williams,1
4379,Philippe_Gagnon,1
4380,Philippe_Noiret,2
4381,Philip_Cummings,1
4382,Philip_Murtaugh,1
4383,Philip_Zalewski,1
4384,Phillipe_Comtois,1
4385,Phillips_Idowu,1
4386,Phillip_Fulmer,1
4387,Phillip_Seymor_Hoffmann,1
4388,Phil_Bennett,1
4389,Phil_Bredesen,1
4390,Phil_Cline,1
4391,Phil_Cullen,1
4392,Phil_Donahue,1
4393,Phil_Gramm,2
4394,Phil_Jackson,1
4395,Phil_Johnson,1
4396,Phil_McGraw,1
4397,Phil_Mickelson,2
4398,Phil_Morris,1
4399,Phil_Vassar,2
4400,Phoenix_Chang,1
4401,Picabo_Street,1
4402,Pierce_Brosnan,15
4403,Pierre_Boulanger,2
4404,Pierre_Gagnon,1
4405,Pierre_Lacroix,1
4406,Pierre_Pettigrew,3
4407,Pierre_Png,1
4408,Pierre_Van_Hooijdonk,1
4409,Piers_Sellers,1
4410,Pier_Ferdinando_Casini,1
4411,Pieter_Bouw,1
4412,Pilar_Montenegro,1
4413,Pinar_del_Rio,1
4414,Piotr_Anderszewski,1
4415,Pio_Laghi,1
4416,Placido_Domingo,3
4417,Platon_Lebedev,1
4418,Poala_Suarez,1
4419,Polona_Bas,1
4420,Porter_Goss,1
4421,Portia_de_Rossi,1
4422,Prakash_Hinduja,1
4423,Prem_Kumar_Nair,1
4424,Princess_Aiko,2
4425,Princess_Anne,2
4426,Princess_Caroline,5
4427,Princess_Diana,1
4428,Princess_Elisabeth,2
4429,Princess_Hisako,1
4430,Princess_Masako,2
4431,Princess_Maxima,1
4432,Princess_Stephanie,1
4433,Princess_Victoria,1
4434,Prince_Charles,5
4435,Prince_Claus,4
4436,Prince_Edward,2
4437,Prince_Felipe,1
4438,Prince_Harry,3
4439,Prince_Naruhito,3
4440,Prince_Philippe,1
4441,Prince_Rainier_III,1
4442,Prince_Willem-Alexander,3
4443,Prince_William,2
4444,Pringe_Ernst_August,1
4445,Priscilla_Owen,2
4446,Priscilla_Presley,2
4447,Priyanka_Chopra,1
4448,Prospero_Pichay,1
4449,Pupi_Avati,4
4450,Pyar_Jung_Thapa,1
4451,Qais_al-Kazali,1
4452,Qazi_Afzal,1
4453,Qazi_Hussain_Ahmed,1
4454,Qian_Qichen,1
4455,Queen_Beatrix,4
4456,Queen_Elizabeth_II,13
4457,Queen_Latifah,4
4458,Queen_Noor,1
4459,Queen_Rania,5
4460,Queen_Silvia,1
4461,Queen_Sofia,1
4462,Quincy_Jones,1
4463,Quin_Snyder,1
4464,Qusai_Hussein,1
4465,Raaf_Schefter,1
4466,Raag_Singhal,1
4467,Rachel_Corrie,1
4468,Rachel_Griffiths,3
4469,Rachel_Hunter,4
4470,Rachel_Kempson,1
4471,Rachel_Leigh_Cook,1
4472,Rachel_Roy,1
4473,Rachel_Wadsworth,1
4474,Rachel_Wheatley,1
4475,Radovan_Karadzic,1
4476,Rafael_Bielsa,1
4477,Rafael_Ramirez,4
4478,Rafael_Vinoly,1
4479,Rafeeuddin_Ahmed,1
4480,Rafidah_Aziz,1
4481,Rafiq_Hariri,1
4482,Raf_Vallone,1
4483,Raghad_Saddam_Hussein,2
4484,Rahul_Dravid,1
4485,Rainer_Geulen,1
4486,Rainer_Gut,1
4487,Rainer_Schuettler,5
4488,Raja_Ibrahim,1
4489,Raja_Qureshi,1
4490,Raja_Ramani,1
4491,Raja_Zafar-ul-Haq,1
4492,Ralf_Schumacher,8
4493,Ralph_Fiennes,1
4494,Ralph_Firman,2
4495,Ralph_Friedgen,1
4496,Ralph_Goodale,1
4497,Ralph_Klein,2
4498,Ralph_Lauren,2
4499,Ralph_Nader,1
4500,Ralph_Sampson,1
4501,Ramiro_Goben_Reducindo,1
4502,Ramona_Rispton,1
4503,Ramon_Cardenas,1
4504,Ramon_Delgado,1
4505,Ramon_Ponce_de_Leon,1
4506,Ramon_Santana,1
4507,Randall_Terry,1
4508,Randall_Tobias,1
4509,Randy_Brown,1
4510,Randy_Dryer,1
4511,Randy_Ferbey,1
4512,Randy_Jackson,1
4513,Randy_Johnson,1
4514,Randy_Travis,1
4515,Rand_Beers,1
4516,Rand_Miller,1
4517,Ranil_Wickremasinghe,3
4518,Rani_Mukherjee,1
4519,Raoul_Ruiz,4
4520,Raquel_Welch,2
4521,Rashid_Qureshi,1
4522,Ratna_Sari_Dewi_Sukarno,1
4523,Raul_Castaneda,1
4524,Raul_Chacon,1
4525,Raul_Cubas,1
4526,Raul_Gonzalez,1
4527,Raul_Ibanez,1
4528,Raul_Mondesi,1
4529,Raul_Rivero,1
4530,Ravan_AG_Farhadi,1
4531,Raymond_Arthurs,1
4532,Raymond_Odierno,2
4533,Ray_Allen,3
4534,Ray_Bradbury,1
4535,Ray_Evernham,1
4536,Ray_Halbritter,1
4537,Ray_Lewis,1
4538,Ray_Liotta,1
4539,Ray_Lucas,1
4540,Ray_Morrough,1
4541,Ray_Nagin,2
4542,Ray_Price,1
4543,Ray_Romano,9
4544,Ray_Sherman,1
4545,Ray_Wasden,1
4546,Ray_Young,1
4547,Razali_Ismail,1
4548,Raza_Rabbani,1
4549,Rebecca_Romijn-Stamos,4
4550,Rebekah_Chantay_Revels,4
4551,Recep_Tayyip_Erdogan,30
4552,Red_Auerbach,1
4553,Reese_Witherspoon,4
4554,Reggie_Lewis,1
4555,Reggie_Miller,2
4556,Reggie_Sanders,1
4557,Reginald_Hudlin,1
4558,Regina_Ip,1
4559,Reina_Hayes,1
4560,Reinhard_Buetikofer,1
4561,Renato_Soru,1
4562,Rena_Sofer,1
4563,Renee_Zellweger,17
4564,Rene_Antonio_Leon_Rodriguez,1
4565,Rene_Portland,1
4566,Ren_Qingjin,1
4567,Retief_Goosen,1
4568,Reyyan_Uzuner,1
4569,Rey_Sanchez,1
4570,Rhett_Warrener,1
4571,Rhina_Villatoro,1
4572,Ricardo_Lagos,27
4573,Ricardo_Lopez_Murphy,2
4574,Ricardo_Maduro,2
4575,Ricardo_Mayorga,1
4576,Ricardo_Monasterio,2
4577,Ricardo_Sanchez,6
4578,Riccardo_Muti,1
4579,Richard_Armitage,9
4580,Richard_Barry,1
4581,Richard_Branson,2
4582,Richard_Butler,2
4583,Richard_Carl,1
4584,Richard_Chamberlain,1
4585,Richard_Cohen,1
4586,Richard_Crenna,2
4587,Richard_Daley,1
4588,Richard_Dreyfuss,1
4589,Richard_Fine,1
4590,Richard_Gephardt,11
4591,Richard_Gere,10
4592,Richard_Greenberg,1
4593,Richard_Haass,2
4594,Richard_Hamilton,1
4595,Richard_Harris,1
4596,Richard_Hellfant,1
4597,Richard_Jefferson,1
4598,Richard_Jewell,1
4599,Richard_Krajicek,3
4600,Richard_Langille,1
4601,Richard_Lennon,1
4602,Richard_Levin,1
4603,Richard_Lugar,1
4604,Richard_Myers,18
4605,Richard_Naughton,1
4606,Richard_Norton-Taylor,2
4607,Richard_Palmer,1
4608,Richard_Parsons,1
4609,Richard_Paul_Evans,1
4610,Richard_Penniman,1
4611,Richard_Pennington,1
4612,Richard_Perle,1
4613,Richard_Regenhard,1
4614,Richard_Reid,1
4615,Richard_Rodriguez,1
4616,Richard_Sambrook,2
4617,Richard_Shelby,2
4618,Richard_Sterner,1
4619,Richard_Tubb,1
4620,Richard_Virenque,8
4621,Richard_Ward,1
4622,Richie_Adubato,2
4623,Rich_Brooks,1
4624,Rich_Gannon,2
4625,Ricky_Barnes,2
4626,Ricky_Cottrill,1
4627,Ricky_Martin,2
4628,Ricky_Ponting,2
4629,Ricky_Quick,1
4630,Ricky_Ray,1
4631,Rick_Barnes,3
4632,Rick_Bland,1
4633,Rick_Bragg,1
4634,Rick_Carlisle,4
4635,Rick_Caruso,1
4636,Rick_Dinse,3
4637,Rick_Husband,1
4638,Rick_Lu,1
4639,Rick_Perry,6
4640,Rick_Pitino,4
4641,Rick_Reed,1
4642,Rick_Rickert,1
4643,Rick_Romley,3
4644,Rick_Santorum,3
4645,Rick_Stansbury,3
4646,Rick_Wagoner,2
4647,Ridley_Scott,1
4648,Riek_Blanjaar,1
4649,Rien_Long,1
4650,Rina_Lazo,1
4651,Ringo_Starr,1
4652,Rio_Ferdinand,2
4653,Rita_Grande,3
4654,Rita_Moreno,2
4655,Rita_Wilson,4
4656,Robbie_Coltrane,1
4657,Robbie_Fowler,2
4658,Robbie_Mc_Ewen,1
4659,Robbie_Naish,1
4660,Robbie_Williams,3
4661,Robby_Ginepri,2
4662,Roberta_Combs,1
4663,Roberto_Arguelles,1
4664,Roberto_Benigni,2
4665,Roberto_Canessa,1
4666,Roberto_Carlos,4
4667,Roberto_Cavalli,1
4668,Roberto_Cercelletta,1
4669,Roberto_Guaterroma,1
4670,Roberto_Laratro,1
4671,Roberto_Lavagna,1
4672,Roberto_Marinho,3
4673,Roberto_Robaina,1
4674,Roberto_Tovar,1
4675,Robert_Altman,1
4676,Robert_Beck,1
4677,Robert_Blackwill,2
4678,Robert_Blake,8
4679,Robert_Bonner,3
4680,Robert_Bullock,2
4681,Robert_DeFraites,2
4682,Robert_De_Niro,6
4683,Robert_Douglas,1
4684,Robert_Downey_Jr,1
4685,Robert_Durst,1
4686,Robert_Duvall,8
4687,Robert_Ehrlich,2
4688,Robert_Evans,3
4689,Robert_Fico,2
4690,Robert_Flodquist,1
4691,Robert_F_Kennedy_Jr,1
4692,Robert_Gallo,1
4693,Robert_Gordon_Card,1
4694,Robert_Hanssen,1
4695,Robert_Horan,2
4696,Robert_Hyatt,1
4697,Robert_Kipkoech_Cheruiyot,1
4698,Robert_Kocharian,5
4699,Robert_Korzeniowski,1
4700,Robert_Lange,1
4701,Robert_Lee_Yates_Jr,1
4702,Robert_Marshall,1
4703,Robert_McKee,1
4704,Robert_Morvillo,1
4705,Robert_Mueller,5
4706,Robert_Mugabe,2
4707,Robert_Nardelli,1
4708,Robert_Nillson,1
4709,Robert_Pollack,1
4710,Robert_Redford,8
4711,Robert_Schuller,1
4712,Robert_Stack,2
4713,Robert_Torricelli,3
4714,Robert_Towne,1
4715,Robert_Tyrrell,1
4716,Robert_Vowler,1
4717,Robert_Wagner,1
4718,Robert_Weitzel,1
4719,Robert_Wiener,1
4720,Robert_Witt,2
4721,Robert_Woody_Johnson,1
4722,Robert_Zoellick,7
4723,Robinson_Stevenin,2
